0045A03007,-129.842,356176.341,165.331,GR
0045A03008,-129.473,356176.304,165.306,GR
0045A03009,-128.897,356176.170,165.324,GR
0045A03010,-128.725,356176.059,165.322,GR
0045A03011,-128.749,356175.659,165.304,GR
0045A03012,-128.916,356175.245,165.258,GR
0045A03013,-129.076,356174.918,165.264,GR
0045A03014,-129.228,356174.804,165.265,GR
0045A03015,-129.621,356174.820,165.254,GR
0045B03001,-129.725,356174.967,164.960,GR
0045B03002,-129.984,356175.011,165.002,GR
0045B03003,-130.154,356175.135,164.998,GR
0045B03004,-130.183,356175.314,164.991,GR
0045B03005,-130.025,356175.756,165.022,GR
0045B03006,-129.858,356176.065,165.040,GR
0045B03007,-129.666,356176.201,165.019,GR
0045B03008,-129.103,356176.071,165.054,GR
0045B03009,-128.913,356175.917,165.054,GR
0045B03010,-128.929,356175.396,165.081,GR
0045B03011,-129.049,356174.974,165.039,GR
0045B03012,-129.139,356174.934,165.002,GR
0045B03013,-129.498,356174.855,164.991,GR
0045A01001,-129.382,356175.148,164.961,GR
0045A01002,-129.912,356175.285,164.944,GR
0045A01003,-129.542,356175.535,164.979,GR
0045A01004,-129.138,356175.735,165.020,GR
0045A01005,-129.695,356175.887,165.007,GR
0046A03001,-126.471,356176.521,165.335,GR
0046A03002,-126.310,356176.813,165.323,GR
0046A03003,-126.158,356176.995,165.318,GR
0046A03004,-125.880,356176.945,165.319,GR
0046A03005,-125.605,356176.796,165.287,GR
0046A03006,-125.467,356176.603,165.282,GR
0046A03007,-125.426,356176.254,165.302,GR
0046A03008,-125.598,356175.964,165.280,GR
0046A03009,-125.894,356175.912,165.294,GR
0046A03010,-125.998,356175.886,165.262,GR
0046A03011,-126.092,356175.992,165.211,GR
0046A03012,-126.228,356176.055,165.147,GR
0046A03013,-126.358,356176.071,165.177,GR
0046A03014,-126.441,356176.100,165.307,GR
0046A03015,-126.487,356176.297,165.328,GR
0046B03001,-126.355,356176.260,165.072,GR
0046B03002,-126.276,356176.564,165.110,GR
0046B03003,-126.087,356176.813,165.105,GR
0046B03004,-125.946,356176.827,165.096,GR
0046B03005,-125.686,356176.695,165.114,GR
0046B03006,-125.540,356176.493,165.147,GR
0046B03007,-125.560,356176.190,165.127,GR
0046B03008,-125.757,356176.118,165.116,GR
0046B03009,-125.933,356176.079,165.149,GR
0046B03010,-126.216,356176.148,165.125,GR
0046B03011,-126.326,356176.178,165.122,GR
0046A01001,-125.790,356176.225,165.098,GR
0046A01002,-126.124,356176.263,165.104,GR
0046A01003,-126.018,356176.661,165.096,GR
0046A01004,-125.704,356176.404,165.109,GR
0047A03001,-125.734,356175.624,165.306,VF
0047A03002,-125.888,356175.504,165.313,VF
0047A03003,-126.027,356175.507,165.293,VF
0047A03004,-125.958,356175.684,165.317,VF
0047A03005,-125.960,356175.874,165.276,VF
0047A03006,-126.062,356175.984,165.229,VF
0047A03007,-125.904,356175.939,165.268,VF
0047A03008,-125.795,356175.886,165.304,VF
0047A01001,-125.911,356175.589,165.308,VF
0047A01002,-125.875,356175.838,165.322,VF
0047A01003,-125.988,356175.922,165.253,VF
0048A03001,-125.444,356172.769,165.093,FB
0048A03002,-125.266,356172.770,165.082,FB
0048A03003,-125.119,356172.814,165.060,FB
0048A03004,-125.081,356173.251,165.079,FB
0048A03005,-125.155,356173.628,165.080,FB
0048A03006,-125.157,356173.916,165.033,FB
0048A03007,-125.201,356174.026,165.044,FB
0048A03008,-125.564,356173.993,165.115,FB
0048A03009,-125.623,356173.865,165.100,FB
0048A03010,-125.629,356173.453,165.122,FB
0048A03011,-125.552,356173.038,165.110,FB
0048A03012,-125.572,356172.889,165.121,FB
0048B03001,-125.283,356172.682,164.981,FB
0048B03002,-124.969,356172.766,164.961,FB
0048B03003,-125.003,356173.317,164.965,FB
0048B03004,-125.081,356173.868,164.979,FB
0048B03005,-125.145,356174.063,165.002,FB
0048B03006,-125.457,356174.087,165.073,FB
0048B03007,-125.658,356174.032,165.028,FB
0048B03008,-125.680,356173.785,164.997,FB
0048B03009,-125.653,356173.355,165.030,FB
0048B03010,-125.683,356172.903,165.009,FB
0048B03011,-125.637,356172.745,165.019,FB
0048B03012,-125.434,356172.695,165.014,FB
0048A01001,-125.503,356172.922,165.110,FB
0048A01002,-125.244,356172.987,165.080,FB
0048A01003,-125.375,356173.216,165.090,FB
0048A01004,-125.208,356173.499,165.086,FB
0048A01005,-125.453,356173.690,165.088,FB
0048A01006,-125.256,356173.926,165.051,FB
0048A01007,-125.530,356173.882,165.133,FB
0029A03001,-125.258,356176.512,165.251,VF
0029A03002,-124.831,356176.575,165.270,VF
0029A03003,-124.523,356176.786,165.320,VF
0029A03004,-124.573,356177.353,165.277,VF
0029A03005,-124.653,356177.864,165.289,VF
0029A03006,-124.852,356178.288,165.354,VF
0029A03007,-125.447,356178.376,165.346,VF
0029A03008,-125.925,356178.152,165.312,VF
0029A03009,-126.238,356177.855,165.302,VF
0029A03010,-126.257,356177.336,165.322,VF
0029A03011,-126.192,356176.966,165.318,VF
0029A03012,-125.892,356176.961,165.318,VF
0029A03013,-125.634,356176.822,165.278,VF
0029A03014,-125.498,356176.598,165.276,VF
0029A01001,-124.782,356176.816,165.275,VF
0029A01002,-125.402,356176.929,165.266,VF
0029A01003,-125.094,356177.241,165.251,VF
0029A01004,-124.999,356177.797,165.222,VF
0029A01005,-125.433,356178.086,165.258,VF
0029A01006,-125.416,356177.470,165.228,VF
0029A01007,-125.738,356178.023,165.305,VF
0029A01008,-126.115,356177.482,165.299,VF
0029A01009,-125.765,356176.999,165.302,VF
0040C02001,-135.155,356176.011,165.298,IF
0040C02002,-135.436,356175.436,165.307,IF
0040C02003,-135.896,356174.940,165.264,IF
0040C02004,-136.146,356174.465,165.280,IF
0040C02005,-136.286,356174.255,165.280,IF
0040C02006,-136.313,356174.312,165.193,IF
0040C02007,-136.641,356174.471,165.198,IF
0040C02008,-136.973,356174.665,165.209,IF
0040C02009,-136.499,356175.399,165.201,IF
0040C02010,-135.795,356176.477,165.227,IF
0040D02001,-135.165,356175.991,165.199,IF
0040D02002,-135.556,356175.410,165.181,IF
0040D02003,-135.916,356174.940,165.207,IF
0040D02004,-136.142,356174.565,165.203,IF
0040D02005,-136.298,356174.336,165.189,IF
0040E01001,-136.510,356174.520,165.193,IF
0040E01002,-136.498,356175.207,165.194,IF
0040E01003,-135.989,356175.457,165.200,IF
0040E01004,-135.978,356175.996,165.215,IF
0040E01005,-135.474,356176.086,165.215,IF
0049A03001,-128.824,356177.776,165.364,GR
0049A03002,-128.655,356177.592,165.371,GR
0049A03003,-128.213,356177.383,165.393,GR
0049A03004,-127.837,356177.322,165.371,GR
0049A03005,-127.559,356177.359,165.387,GR
0049A03006,-127.250,356177.435,165.352,GR
0049A03007,-127.002,356177.559,165.337,GR
0049A03008,-127.014,356177.638,165.251,GR
0049A03009,-127.071,356177.824,165.289,GR
0049A03010,-127.104,356177.949,165.372,GR
0049A03011,-127.230,356178.358,165.360,GR
0049A03012,-127.310,356178.609,165.367,GR
0049A03013,-127.427,356178.737,165.370,GR
0049A03014,-127.631,356178.868,165.420,GR
0049A03015,-127.998,356178.724,165.419,GR
0049A03016,-128.345,356178.521,165.397,GR
0049A03017,-128.596,356178.206,165.389,GR
0049A03018,-128.807,356177.968,165.372,GR
0049B02001,-127.014,356177.623,165.254,GR
0049B02002,-127.355,356177.476,165.239,GR
0049B02003,-127.664,356177.405,165.258,GR
0049B02004,-128.061,356177.380,165.306,GR
0049B02005,-128.257,356177.445,165.294,GR
0049B02006,-128.469,356177.500,165.293,GR
0049B02007,-128.681,356177.709,165.292,GR
0049B02008,-128.740,356177.807,165.311,GR
0049B02009,-128.649,356178.070,165.314,GR
0049B02010,-128.324,356178.476,165.306,GR
0049B02011,-128.020,356178.629,165.308,GR
0049B02012,-127.843,356178.714,165.294,GR
0049B02013,-127.640,356178.760,165.294,GR
0049B02014,-127.442,356178.699,165.293,GR
0049B02015,-127.331,356178.548,165.278,GR
0049B02016,-127.225,356178.167,165.252,GR
0049B02017,-127.177,356177.864,165.259,GR
0049B02018,-127.071,356177.835,165.289,GR
0049A01001,-127.393,356177.719,165.222,GR
0049A01002,-128.033,356177.664,165.269,GR
0049A01003,-127.609,356178.102,165.234,GR
0049A01004,-127.677,356178.482,165.252,GR
0049A01005,-128.005,356178.057,165.256,GR
0049A01006,-128.492,356177.825,165.286,GR
0050A03001,-126.111,356174.763,165.294,GR
0050A03002,-126.137,356174.956,165.301,GR
0050A03003,-126.113,356174.977,165.298,GR
0050A03004,-125.776,356175.024,165.276,GR
0050A03005,-125.418,356175.030,165.281,GR
0050A03006,-125.000,356175.083,165.281,GR
0050A03007,-124.847,356174.426,165.228,GR
0050A03008,-124.832,356173.490,165.276,GR
0050A03009,-124.782,356172.890,165.370,GR
0050A03010,-124.740,356172.545,165.516,GR
0050A03011,-125.248,356172.479,165.329,GR
0050A03012,-125.932,356172.425,165.234,GR
0050A03013,-125.965,356173.194,165.250,GR
0050A03014,-126.137,356173.892,165.205,GR
0050A03015,-126.120,356174.528,165.277,GR
0050B03001,-126.082,356174.965,165.165,GR
0050B03002,-125.438,356175.033,165.122,GR
0050B03003,-125.026,356174.998,165.182,GR
0050B03004,-124.870,356174.427,165.149,GR
0050B03005,-124.919,356174.400,165.042,GR
0050B03006,-124.840,356173.381,164.961,GR
0050B03007,-124.866,356172.568,164.931,GR
0050B03008,-125.427,356172.474,165.016,GR
0050B03009,-125.887,356172.505,165.038,GR
0050B03010,-125.881,356173.470,164.983,GR
0050B03011,-125.951,356174.342,165.117,GR
0050B03012,-126.072,356174.662,165.116,GR
0050A01001,-125.820,356174.647,165.092,GR
0050A01002,-125.366,356174.758,165.103,GR
0050A01003,-125.541,356174.288,164.986,GR
0050A01004,-125.112,356173.780,164.961,GR
0050A01005,-125.667,356173.440,164.988,GR
0050A01006,-125.034,356173.096,164.931,GR
0050A01007,-125.625,356172.671,165.003,GR
0051A03001,-127.042,356172.836,165.250,VF
0051A03002,-126.808,356173.032,165.241,VF
0051A03003,-126.913,356173.270,165.252,VF
0051A03004,-126.636,356173.620,165.240,VF
0051A03005,-126.050,356173.712,165.215,VF
0051A03006,-125.933,356173.362,165.209,VF
0051A03007,-125.870,356173.307,165.009,VF
0051A03008,-125.335,356173.815,164.919,VF
0051A03009,-124.931,356174.162,164.937,VF
0051A03010,-124.885,356174.292,165.110,VF
0051A03011,-124.838,356174.412,165.233,VF
0051A03012,-124.333,356174.394,165.270,VF
0051A03013,-124.025,356174.171,165.290,VF
0051A03014,-124.055,356173.372,165.346,VF
0051A03015,-124.436,356173.177,165.330,VF
0051A03016,-124.785,356173.048,165.330,VF
0051A03017,-124.811,356173.029,164.941,VF
0051A03018,-125.261,356172.532,164.962,VF
0051A03019,-125.427,356172.495,165.004,VF
0051A03020,-125.530,356172.444,165.259,VF
0051A03021,-125.860,356172.074,165.222,VF
0051A03022,-126.086,356171.872,165.177,VF
0051A03023,-126.312,356171.913,165.206,VF
0051A03024,-126.731,356172.240,165.227,VF
0051A03025,-126.882,356172.548,165.277,VF
0051A01001,-126.190,356172.183,165.210,VF
0051A01002,-126.655,356172.787,165.258,VF
0051A01003,-126.188,356172.964,165.239,VF
0051A01004,-126.355,356173.424,165.256,VF
0051A01005,-125.977,356173.480,165.230,VF
0051A01006,-125.954,356173.241,165.244,VF
0051A01007,-125.940,356172.927,165.252,VF
0051A01008,-125.945,356172.719,165.240,VF
0051A01009,-125.960,356172.500,165.238,VF
0051A01010,-125.679,356172.478,165.235,VF
0051A01011,-125.744,356172.490,165.086,VF
0051A01012,-125.615,356172.837,164.991,VF
0051A01013,-125.886,356173.065,165.110,VF
0051A01014,-125.314,356172.867,164.965,VF
0051A01015,-125.305,356173.301,164.885,VF
0051A01016,-124.959,356173.111,164.945,VF
0051A01017,-125.037,356173.788,164.951,VF
0051A01018,-124.838,356174.026,165.067,VF
0051A01019,-124.792,356173.409,165.033,VF
0051A01020,-124.702,356173.197,165.312,VF
0051A01021,-124.364,356173.627,165.287,VF
0051A01022,-124.509,356174.153,165.246,VF
0051A01023,-124.819,356174.224,165.238,VF
0051A01024,-124.790,356173.796,165.270,VF
0004A03001,-126.002,356162.412,165.230,VF
0004A03002,-126.179,356162.654,165.223,VF
0004A03003,-126.328,356162.846,165.223,VF
0004A03004,-126.430,356162.859,165.203,VF
0004A03005,-126.573,356162.702,165.079,VF
0004A03006,-126.652,356162.565,164.919,VF
0004A03007,-126.643,356162.300,164.848,VF
0004A03008,-126.522,356162.135,164.883,VF
0004A03009,-126.395,356161.901,164.936,VF
0004A03010,-126.154,356161.758,165.100,VF
0004A03011,-125.980,356161.758,165.250,VF
0004A03012,-125.866,356161.837,165.280,VF
0004A03013,-125.857,356162.072,165.275,VF
0004A01001,-125.906,356161.990,165.264,VF
0004A01002,-126.178,356161.960,165.046,VF
0004A01003,-126.113,356162.228,165.200,VF
0004A01004,-126.333,356162.091,164.948,VF
0004A01005,-126.472,356162.340,164.943,VF
0004A01006,-126.269,356162.330,165.049,VF
0004A01007,-126.482,356162.606,165.060,VF
0004A01008,-126.281,356162.722,165.239,VF
0004A01009,-126.020,356162.326,165.250,VF
0052A03001,-124.068,356160.658,165.262,VF
0052A03002,-124.264,356160.800,165.259,VF
0052A03003,-124.386,356161.066,165.250,VF
0052A03004,-124.282,356161.352,165.250,VF
0052A03005,-124.001,356161.471,165.238,VF
0052A03006,-123.708,356161.357,165.204,VF
0052A03007,-123.670,356161.033,165.247,VF
0052A03008,-123.898,356160.744,165.275,VF
0052A01001,-124.102,356160.936,165.259,VF
0052A01002,-124.197,356161.238,165.274,VF
0052A01003,-123.885,356161.062,165.235,VF
0053A03001,-125.339,356160.170,165.265,VF
0053A03002,-125.316,356160.276,165.263,VF
0053A03003,-125.359,356160.354,165.240,VF
0053A03004,-125.504,356160.360,165.242,VF
0053A03005,-125.566,356160.248,165.264,VF
0053A03006,-125.478,356160.153,165.278,VF
0053A01001,-125.416,356160.245,165.264,VF
0054A03001,-125.845,356160.472,165.239,VF
0054A03002,-125.675,356160.540,165.241,VF
0054A03003,-125.582,356160.724,165.233,VF
0054A03004,-125.745,356160.912,165.271,VF
0054A03005,-125.876,356161.050,165.286,VF
0054A03006,-126.097,356161.047,165.229,VF
0054A03007,-126.211,356160.866,165.241,VF
0054A03008,-126.123,356160.654,165.239,VF
0054A03009,-125.999,356160.463,165.251,VF
0054A01001,-125.851,356160.551,165.233,VF
0054A01002,-125.818,356160.814,165.272,VF
0054A01003,-126.082,356160.782,165.229,VF
0055A03001,-135.489,356175.354,165.299,VF
0055A03002,-134.986,356174.979,165.329,VF
0055A03003,-134.518,356174.638,165.317,VF
0055A03004,-134.209,356174.422,165.332,VF
0055A03005,-133.773,356174.065,165.307,VF
0055A03006,-133.471,356173.828,165.313,VF
0055A03007,-133.227,356173.615,165.342,VF
0055A03008,-133.281,356173.377,165.325,VF
0055A03009,-133.363,356173.151,165.313,VF
0055A03010,-133.416,356173.104,165.329,VF
0055A03011,-133.507,356173.175,165.163,VF
0055A03012,-133.886,356173.273,165.163,VF
0055A03013,-134.286,356173.457,165.213,VF
0055A03014,-134.611,356173.632,165.219,VF
0055A03015,-134.795,356173.635,165.342,VF
0055A03016,-135.198,356173.943,165.306,VF
0055A03017,-135.590,356174.222,165.280,VF
0055A03018,-135.940,356174.425,165.288,VF
0055A03019,-136.091,356174.538,165.266,VF
0055A03020,-136.144,356174.581,165.187,VF
0055A03021,-135.903,356174.964,165.171,VF
0055A03022,-135.716,356175.164,165.195,VF
0055A03023,-135.557,356175.352,165.210,VF
0055B02001,-135.554,356175.354,165.211,VF
0055B02002,-135.218,356175.075,165.179,VF
0055B02003,-134.884,356174.866,165.223,VF
0055B02004,-134.521,356174.597,165.234,VF
0055B02005,-134.152,356174.263,165.162,VF
0055B02006,-133.809,356173.999,165.163,VF
0055B02007,-133.448,356173.702,165.156,VF
0055B02008,-133.322,356173.586,165.159,VF
0055B02009,-133.411,356173.334,165.151,VF
0055B02010,-133.529,356173.187,165.153,VF
0055C02001,-134.714,356173.670,165.211,VF
0055C02002,-135.091,356173.880,165.181,VF
0055C02003,-135.449,356174.115,165.175,VF
0055C02004,-135.785,356174.381,165.151,VF
0055C02005,-136.077,356174.576,165.210,VF
0055C01001,-135.833,356174.710,165.241,VF
0055C01002,-135.403,356174.771,165.179,VF
0055C01003,-135.308,356174.165,165.181,VF
0055C01004,-134.842,356174.421,165.204,VF
0055C01005,-134.717,356173.900,165.192,VF
0055C01006,-134.243,356174.104,165.187,VF
0055C01007,-134.317,356173.658,165.194,VF
0055C01008,-133.868,356173.887,165.181,VF
0055C01009,-133.843,356173.345,165.157,VF
0055C01010,-133.560,356173.570,165.151,VF
0056C03001,-131.722,356173.483,165.229,VF
0056A03001,-131.722,356173.469,165.229,VF
0056A03002,-131.563,356173.500,165.204,VF
0056A03003,-131.446,356173.569,165.205,VF
0056A03004,-131.442,356173.716,165.193,VF
0056A03005,-131.573,356174.074,165.211,VF
0056A03006,-131.644,356174.494,165.231,VF
0056A03007,-131.738,356174.946,165.236,VF
0056A03008,-131.890,356175.409,165.296,VF
0056A03009,-131.924,356175.587,165.316,VF
0056A03010,-132.088,356175.721,165.324,VF
0056A03011,-132.371,356175.838,165.337,VF
0056A03012,-132.667,356175.757,165.316,VF
0056A03013,-132.895,356175.775,165.301,VF
0056A03014,-133.269,356175.852,165.306,VF
0056A03015,-133.607,356175.844,165.312,VF
0056A03016,-133.774,356175.679,165.301,VF
0056A03017,-134.210,356175.629,165.307,VF
0056A03018,-134.552,356175.544,165.295,VF
0056A03019,-134.752,356175.419,165.307,VF
0056A03020,-134.964,356175.299,165.299,VF
0056A03021,-135.159,356175.254,165.305,VF
0056A03022,-135.357,356175.304,165.311,VF
0056A03023,-135.514,356175.331,165.288,VF
0056A03024,-134.973,356174.957,165.330,VF
0056A03025,-134.653,356174.764,165.311,VF
0056A03026,-134.291,356174.461,165.318,VF
0056A03027,-133.895,356174.164,165.312,VF
0056A03028,-133.473,356173.860,165.313,VF
0056A03029,-133.164,356173.565,165.336,VF
0056A03030,-133.310,356173.311,165.334,VF
0056A03031,-133.162,356173.170,165.378,VF
0056A03032,-133.018,356173.108,165.381,VF
0056A03033,-132.964,356173.496,165.375,VF
0056A03034,-132.795,356173.724,165.376,VF
0056A03035,-132.537,356173.836,165.359,VF
0056A03036,-132.303,356173.811,165.377,VF
0056A03037,-132.008,356173.795,165.349,VF
0056A03038,-131.774,356173.625,165.266,VF
0056A03039,-131.741,356173.468,165.216,VF
0056B03001,-134.764,356173.626,165.316,VF
0056B03002,-135.150,356173.812,165.348,VF
0056B03003,-135.416,356173.782,165.378,VF
0056B03004,-135.781,356173.873,165.393,VF
0056B03005,-136.083,356174.006,165.363,VF
0056B03006,-136.298,356174.154,165.360,VF
0056B03007,-136.177,356174.329,165.296,VF
0056B03008,-136.084,356174.548,165.247,VF
0056B03009,-135.876,356174.326,165.280,VF
0056B03010,-135.557,356174.175,165.264,VF
0056B03011,-135.264,356173.997,165.305,VF
0056B03012,-134.972,356173.774,165.301,VF
0056B03013,-134.786,356173.666,165.304,VF
0056B01001,-135.328,356173.985,165.330,VF
0056B01002,-135.362,356173.976,165.304,VF
0056B01003,-135.915,356173.998,165.348,VF
0056B01004,-135.962,356174.348,165.288,VF
0056B01005,-134.931,356175.136,165.316,VF
0056B01006,-133.970,356175.305,165.301,VF
0056B01007,-133.799,356174.555,165.329,VF
0056B01008,-133.132,356175.204,165.308,VF
0056B01009,-133.059,356174.440,165.343,VF
0056B01010,-132.967,356173.657,165.342,VF
0056B01011,-132.439,356174.240,165.300,VF
0056B01012,-132.053,356175.144,165.292,VF
0056B01013,-131.849,356174.271,165.260,VF
0056B01014,-131.645,356173.677,165.235,VF
20251019_1,-134.201,356170.902,165.000,
0023A01045,-131.545,356167.486,165.000,
9999A91001,-137.118,356182.825,165.000,PP
9999A91002,-118.760,356180.741,165.000,PP
9999A91003,-139.216,356162.965,165.000,PP
0040A81001,-119.406,356167.418,165.000,FG
0040A81002,-120.224,356165.617,165.000,FG
0040A81003,-121.829,356166.174,165.000,FG
0040A81004,-120.945,356168.106,165.000,FG
0040A81005,-123.466,356166.829,165.000,FG
0040A81006,-122.909,356169.219,165.000,FG
0077A71045,-119.995,356173.738,165.000,FUND
0081A71046,-137.579,356170.365,165.000,FUND
9999A92001,-140.394,356185.679,165.000,GG
9999A92002,-145.246,356159.803,165.000,GG
9999A92003,-129.674,356152.889,165.000,GG
9999A92004,-110.884,356160.964,165.000,GG
9999A92005,-110.989,356174.160,165.000,GG
9999A92006,-113.101,356183.609,165.000,GG
9999A92008,-128.777,356188.201,165.000,GG
9999C92001,-139.439,356183.661,165.000,GG
9999C92002,-142.606,356161.281,165.000,GG
9999C92002,-133.844,356156.583,165.000,GG
9999D92001,-120.912,356156.689,165.000,GG
9999D92002,-114.315,356165.451,165.000,GG
9999D92003,-112.889,356175.110,165.000,GG
9999D92004,-115.581,356183.609,165.000,GG
0037A71001,-132.429,356182.380,165.000,FUND
0045A71002,-123.137,356182.032,165.000,FUND
0056B71003,-125.576,356185.458,165.000,FUND
0056C71004,-135.623,356160.834,165.000,FUND
0056D71005,-115.936,356176.282,165.000,FUND
0056E71006,-115.645,356171.810,165.000,FUND
0158A61001,-128.585,356183.997,165.000,PL
0158B61002,-127.931,356183.276,165.000,PL
0158C61003,-127.397,356182.581,165.000,PL
0158D61004,-126.769,356181.726,165.000,PL
0158E61005,-129.560,356182.995,165.000,PL
0158F61006,-128.919,356182.167,165.000,PL
0158G61007,-128.265,356181.566,165.000,PL
0158H61008,-127.397,356180.832,165.000,PL
0158I61009,-130.629,356181.994,165.000,PL
0158J61010,-129.894,356181.393,165.000,PL
0158K61011,-128.973,356180.658,165.000,PL
0158L61012,-128.198,356180.097,165.000,PL
0158M61013,-131.457,356181.139,165.000,PL
